Campaign,Ad Group,Keyword,Criterion Type
SEM_Courses,Intermediate R,intermediate r learn,Phrase
SEM_Courses,Intermediate R,+intermediate +r +learn,Broad
SEM_Courses,Intermediate R,intermediate r course,Exact
SEM_Courses,Intermediate R,intermediate r course,Phrase
SEM_Courses,Intermediate R,+intermediate +r +course,Broad
SEM_Courses,Intermediate R,intermediate r courses,Exact
SEM_Courses,Intermediate R,intermediate r courses,Phrase
SEM_Courses,Intermediate R,+intermediate +r +courses,Broad
SEM_Courses,Intermediate R,intermediate r tutorial,Exact
SEM_Courses,Intermediate R,intermediate r tutorial,Phrase
SEM_Courses,Intermediate R,+intermediate +r +tutorial,Broad
SEM_Courses,Intermediate R,intermediate r education,Exact
SEM_Courses,Intermediate R,intermediate r education,Phrase
SEM_Courses,Intermediate R,+intermediate +r +education,Broad
SEM_Courses,Introduction to Git for Data Science,introduction to git for data science ,Exact
SEM_Courses,Introduction to Git for Data Science,introduction to git for data science ,Phrase
SEM_Courses,Introduction to Git for Data Science,+introduction +to +git +for +data +science +,Broad
SEM_Courses,Introduction to Git for Data Science,introduction to git for data science learn,Exact
SEM_Courses,Introduction to Git for Data Science,introduction to git for data science learn,Phrase
SEM_Courses,Introduction to Git for Data Science,+introduction +to +git +for +data +science +learn,Broad
SEM_Courses,Introduction to Git for Data Science,introduction to git for data science course,Exact
SEM_Courses,Introduction to Git for Data Science,introduction to git for data science course,Phrase
SEM_Courses,Introduction to Git for Data Science,+introduction +to +git +for +data +science +course,Broad
SEM_Courses,Introduction to Git for Data Science,introduction to git for data science courses,Exact
SEM_Courses,Introduction to Git for Data Science,introduction to git for data science courses,Phrase
SEM_Courses,Introduction to Git for Data Science,+introduction +to +git +for +data +science +courses,Broad
SEM_Courses,Introduction to Git for Data Science,introduction to git for data science tutorial,Exact
SEM_Courses,Introduction to Git for Data Science,introduction to git for data science tutorial,Phrase
SEM_Courses,Introduction to Git for Data Science,+introduction +to +git +for +data +science +tutorial,Broad
SEM_Courses,Introduction to Git for Data Science,introduction to git for data science education,Exact
SEM_Courses,Introduction to Git for Data Science,introduction to git for data science education,Phrase
SEM_Courses,Introduction to Git for Data Science,+introduction +to +git +for +data +science +education,Broad
SEM_Courses,Deep Learning in Python,deep learning in python ,Exact
SEM_Courses,Deep Learning in Python,deep learning in python ,Phrase
SEM_Courses,Deep Learning in Python,+deep +learning +in +python +,Broad
SEM_Courses,Deep Learning in Python,deep learning in python learn,Exact
SEM_Courses,Deep Learning in Python,deep learning in python learn,Phrase
SEM_Courses,Deep Learning in Python,+deep +learning +in +python +learn,Broad
SEM_Courses,Deep Learning in Python,deep learning in python course,Exact
SEM_Courses,Deep Learning in Python,deep learning in python course,Phrase
SEM_Courses,Deep Learning in Python,+deep +learning +in +python +course,Broad
SEM_Courses,Deep Learning in Python,deep learning in python courses,Exact
SEM_Courses,Deep Learning in Python,deep learning in python courses,Phrase
SEM_Courses,Deep Learning in Python,+deep +learning +in +python +courses,Broad
SEM_Courses,Deep Learning in Python,deep learning in python tutorial,Exact
SEM_Courses,Deep Learning in Python,deep learning in python tutorial,Phrase
SEM_Courses,Deep Learning in Python,+deep +learning +in +python +tutorial,Broad
SEM_Courses,Deep Learning in Python,deep learning in python education,Exact
SEM_Courses,Deep Learning in Python,deep learning in python education,Phrase
SEM_Courses,Deep Learning in Python,+deep +learning +in +python +education,Broad
SEM_Courses,Supervised Learning with scikit-learn,supervised learning with scikit-learn ,Exact
SEM_Courses,Supervised Learning with scikit-learn,supervised learning with scikit-learn ,Phrase
SEM_Courses,Supervised Learning with scikit-learn,+supervised +learning +with +scikit-learn +,Broad
SEM_Courses,Supervised Learning with scikit-learn,supervised learning with scikit-learn learn,Exact
SEM_Courses,Supervised Learning with scikit-learn,supervised learning with scikit-learn learn,Phrase
SEM_Courses,Supervised Learning with scikit-learn,+supervised +learning +with +scikit-learn +learn,Broad
SEM_Courses,Supervised Learning with scikit-learn,supervised learning with scikit-learn course,Exact
SEM_Courses,Supervised Learning with scikit-learn,supervised learning with scikit-learn course,Phrase
SEM_Courses,Supervised Learning with scikit-learn,+supervised +learning +with +scikit-learn +course,Broad
SEM_Courses,Supervised Learning with scikit-learn,supervised learning with scikit-learn courses,Exact
SEM_Courses,Supervised Learning with scikit-learn,supervised learning with scikit-learn courses,Phrase
SEM_Courses,Supervised Learning with scikit-learn,+supervised +learning +with +scikit-learn +courses,Broad
SEM_Courses,Supervised Learning with scikit-learn,supervised learning with scikit-learn tutorial,Exact
SEM_Courses,Supervised Learning with scikit-learn,supervised learning with scikit-learn tutorial,Phrase
SEM_Courses,Supervised Learning with scikit-learn,+supervised +learning +with +scikit-learn +tutorial,Broad
SEM_Courses,Supervised Learning with scikit-learn,supervised learning with scikit-learn education,Exact
SEM_Courses,Supervised Learning with scikit-learn,supervised learning with scikit-learn education,Phrase
SEM_Courses,Supervised Learning with scikit-learn,+supervised +learning +with +scikit-learn +education,Broad
SEM_Courses,Python Data Science Toolbox,python data science toolbox ,Exact
SEM_Courses,Python Data Science Toolbox,python data science toolbox ,Phrase
SEM_Courses,Python Data Science Toolbox,+python +data +science +toolbox +,Broad
SEM_Courses,Python Data Science Toolbox,python data science toolbox learn,Exact
SEM_Courses,Python Data Science Toolbox,python data science toolbox learn,Phrase
SEM_Courses,Python Data Science Toolbox,+python +data +science +toolbox +learn,Broad
SEM_Courses,Python Data Science Toolbox,python data science toolbox course,Exact
SEM_Courses,Python Data Science Toolbox,python data science toolbox course,Phrase
SEM_Courses,Python Data Science Toolbox,+python +data +science +toolbox +course,Broad
SEM_Courses,Python Data Science Toolbox,python data science toolbox courses,Exact
SEM_Courses,Python Data Science Toolbox,python data science toolbox courses,Phrase
SEM_Courses,Python Data Science Toolbox,+python +data +science +toolbox +courses,Broad
SEM_Courses,Python Data Science Toolbox,python data science toolbox tutorial,Exact
SEM_Courses,Python Data Science Toolbox,python data science toolbox tutorial,Phrase
SEM_Courses,Python Data Science Toolbox,+python +data +science +toolbox +tutorial,Broad
SEM_Courses,Python Data Science Toolbox,python data science toolbox education,Exact
SEM_Courses,Python Data Science Toolbox,python data science toolbox education,Phrase
SEM_Courses,Python Data Science Toolbox,+python +data +science +toolbox +education,Broad
SEM_Courses,Introduction to Shell for Data Science,introduction to shell for data science ,Exact
SEM_Courses,Introduction to Shell for Data Science,introduction to shell for data science ,Phrase
SEM_Courses,Introduction to Shell for Data Science,+introduction +to +shell +for +data +science +,Broad
SEM_Courses,Introduction to Shell for Data Science,introduction to shell for data science learn,Exact
SEM_Courses,Introduction to Shell for Data Science,introduction to shell for data science learn,Phrase
SEM_Courses,Introduction to Shell for Data Science,+introduction +to +shell +for +data +science +learn,Broad
SEM_Courses,Introduction to Shell for Data Science,introduction to shell for data science course,Exact
SEM_Courses,Introduction to Shell for Data Science,introduction to shell for data science course,Phrase
SEM_Courses,Introduction to Shell for Data Science,+introduction +to +shell +for +data +science +course,Broad
SEM_Courses,Introduction to Shell for Data Science,introduction to shell for data science courses,Exact
SEM_Courses,Introduction to Shell for Data Science,introduction to shell for data science courses,Phrase
SEM_Courses,Introduction to Shell for Data Science,+introduction +to +shell +for +data +science +courses,Broad
SEM_Courses,Introduction to Shell for Data Science,introduction to shell for data science tutorial,Exact
SEM_Courses,Introduction to Shell for Data Science,introduction to shell for data science tutorial,Phrase
SEM_Courses,Introduction to Shell for Data Science,+introduction +to +shell +for +data +science +tutorial,Broad
SEM_Courses,Introduction to Shell for Data Science,introduction to shell for data science education,Exact
SEM_Courses,Introduction to Shell for Data Science,introduction to shell for data science education,Phrase
SEM_Courses,Introduction to Shell for Data Science,+introduction +to +shell +for +data +science +education,Broad
SEM_Courses,pandas Foundations,pandas foundations ,Exact
SEM_Courses,pandas Foundations,pandas foundations ,Phrase
SEM_Courses,pandas Foundations,+pandas +foundations +,Broad
SEM_Courses,pandas Foundations,pandas foundations learn,Exact
SEM_Courses,pandas Foundations,pandas foundations learn,Phrase
SEM_Courses,pandas Foundations,+pandas +foundations +learn,Broad
SEM_Courses,pandas Foundations,pandas foundations course,Exact
SEM_Courses,pandas Foundations,pandas foundations course,Phrase
SEM_Courses,pandas Foundations,+pandas +foundations +course,Broad
SEM_Courses,pandas Foundations,pandas foundations courses,Exact
SEM_Courses,pandas Foundations,pandas foundations courses,Phrase
SEM_Courses,pandas Foundations,+pandas +foundations +courses,Broad
SEM_Courses,pandas Foundations,pandas foundations tutorial,Exact
SEM_Courses,pandas Foundations,pandas foundations tutorial,Phrase
SEM_Courses,pandas Foundations,+pandas +foundations +tutorial,Broad
SEM_Courses,pandas Foundations,pandas foundations education,Exact
SEM_Courses,pandas Foundations,pandas foundations education,Phrase
SEM_Courses,pandas Foundations,+pandas +foundations +education,Broad
SEM_Courses,Data Visualization with ggplot2,data visualization with ggplot2 ,Exact
SEM_Courses,Data Visualization with ggplot2,data visualization with ggplot2 ,Phrase
SEM_Courses,Data Visualization with ggplot2,+data +visualization +with +ggplot2 +,Broad
SEM_Courses,Data Visualization with ggplot2,data visualization with ggplot2 learn,Exact
SEM_Courses,Data Visualization with ggplot2,data visualization with ggplot2 learn,Phrase
SEM_Courses,Data Visualization with ggplot2,+data +visualization +with +ggplot2 +learn,Broad
SEM_Courses,Data Visualization with ggplot2,data visualization with ggplot2 course,Exact
SEM_Courses,Data Visualization with ggplot2,data visualization with ggplot2 course,Phrase
SEM_Courses,Data Visualization with ggplot2,+data +visualization +with +ggplot2 +course,Broad
SEM_Courses,Data Visualization with ggplot2,data visualization with ggplot2 courses,Exact
SEM_Courses,Data Visualization with ggplot2,data visualization with ggplot2 courses,Phrase
SEM_Courses,Data Visualization with ggplot2,+data +visualization +with +ggplot2 +courses,Broad
SEM_Courses,Data Visualization with ggplot2,data visualization with ggplot2 tutorial,Exact
SEM_Courses,Data Visualization with ggplot2,data visualization with ggplot2 tutorial,Phrase
SEM_Courses,Data Visualization with ggplot2,+data +visualization +with +ggplot2 +tutorial,Broad
SEM_Courses,Data Visualization with ggplot2,data visualization with ggplot2 education,Exact
SEM_Courses,Data Visualization with ggplot2,data visualization with ggplot2 education,Phrase
SEM_Courses,Data Visualization with ggplot2,+data +visualization +with +ggplot2 +education,Broad
SEM_Courses,Importing Data in Python,importing data in python ,Exact
SEM_Courses,Importing Data in Python,importing data in python ,Phrase
SEM_Courses,Importing Data in Python,+importing +data +in +python +,Broad
SEM_Courses,Importing Data in Python,importing data in python learn,Exact
SEM_Courses,Importing Data in Python,importing data in python learn,Phrase
SEM_Courses,Importing Data in Python,+importing +data +in +python +learn,Broad
SEM_Courses,Importing Data in Python,importing data in python course,Exact
SEM_Courses,Importing Data in Python,importing data in python course,Phrase
SEM_Courses,Importing Data in Python,+importing +data +in +python +course,Broad
SEM_Courses,Importing Data in Python,importing data in python courses,Exact
SEM_Courses,Importing Data in Python,importing data in python courses,Phrase
SEM_Courses,Importing Data in Python,+importing +data +in +python +courses,Broad
SEM_Courses,Importing Data in Python,importing data in python tutorial,Exact
SEM_Courses,Importing Data in Python,importing data in python tutorial,Phrase
SEM_Courses,Importing Data in Python,+importing +data +in +python +tutorial,Broad
SEM_Courses,Importing Data in Python,importing data in python education,Exact
SEM_Courses,Importing Data in Python,importing data in python education,Phrase
SEM_Courses,Importing Data in Python,+importing +data +in +python +education,Broad
SEM_Courses,Python Data Science Toolbox,python data science toolbox ,Exact
SEM_Courses,Python Data Science Toolbox,python data science toolbox ,Phrase
SEM_Courses,Python Data Science Toolbox,+python +data +science +toolbox +,Broad
SEM_Courses,Python Data Science Toolbox,python data science toolbox learn,Exact
SEM_Courses,Python Data Science Toolbox,python data science toolbox learn,Phrase
SEM_Courses,Python Data Science Toolbox,+python +data +science +toolbox +learn,Broad
SEM_Courses,Python Data Science Toolbox,python data science toolbox course,Exact
SEM_Courses,Python Data Science Toolbox,python data science toolbox course,Phrase
SEM_Courses,Python Data Science Toolbox,+python +data +science +toolbox +course,Broad
SEM_Courses,Python Data Science Toolbox,python data science toolbox courses,Exact
SEM_Courses,Python Data Science Toolbox,python data science toolbox courses,Phrase
SEM_Courses,Python Data Science Toolbox,+python +data +science +toolbox +courses,Broad
SEM_Courses,Python Data Science Toolbox,python data science toolbox tutorial,Exact
SEM_Courses,Python Data Science Toolbox,python data science toolbox tutorial,Phrase
SEM_Courses,Python Data Science Toolbox,+python +data +science +toolbox +tutorial,Broad
SEM_Courses,Python Data Science Toolbox,python data science toolbox education,Exact
SEM_Courses,Python Data Science Toolbox,python data science toolbox education,Phrase
SEM_Courses,Python Data Science Toolbox,+python +data +science +toolbox +education,Broad
SEM_Courses,Importing Data in R,importing data in r ,Exact
SEM_Courses,Importing Data in R,importing data in r ,Phrase
SEM_Courses,Importing Data in R,+importing +data +in +r +,Broad
SEM_Courses,Importing Data in R,importing data in r learn,Exact
SEM_Courses,Importing Data in R,importing data in r learn,Phrase
SEM_Courses,Importing Data in R,+importing +data +in +r +learn,Broad
SEM_Courses,Importing Data in R,importing data in r course,Exact
SEM_Courses,Importing Data in R,importing data in r course,Phrase
SEM_Courses,Importing Data in R,+importing +data +in +r +course,Broad
SEM_Courses,Importing Data in R,importing data in r courses,Exact
SEM_Courses,Importing Data in R,importing data in r courses,Phrase
SEM_Courses,Importing Data in R,+importing +data +in +r +courses,Broad
SEM_Courses,Importing Data in R,importing data in r tutorial,Exact
SEM_Courses,Importing Data in R,importing data in r tutorial,Phrase
SEM_Courses,Importing Data in R,+importing +data +in +r +tutorial,Broad
SEM_Courses,Importing Data in R,importing data in r education,Exact
SEM_Courses,Importing Data in R,importing data in r education,Phrase
SEM_Courses,Importing Data in R,+importing +data +in +r +education,Broad
SEM_Courses,Cleaning Data in R,cleaning data in r ,Exact
